query-id,corpus-id,score
92128,QA2_240813_00_006142_0004,1
65000,QA2_240724_00_004334_0002,1
14567,QA2_240809_00_000972_0001,1
121841,QA2_240930_00_008123_0003,1
6727,QA2_240711_00_000449_0002,1
56840,QA2_240708_00_003790_0001,1
126131,QA2_241004_00_008409_0003,1
62818,QA2_240724_00_004188_0003,1
121836,QA2_240930_00_008123_0002,1
126127,QA2_241004_00_008409_0002,1
116973,QA2_240926_00_007799_0001,1
6730,QA2_240711_00_000449_0003,1
39166,QA2_240724_00_002612_0001,1
121831,QA2_240930_00_008123_0001,1
132672,QA2_240926_00_008845_0003,1
134450,QA2_241004_00_008964_0001,1
132667,QA2_240926_00_008845_0002,1
65852,QA2_240724_00_004391_0001,1
53814,QA2_240710_00_003588_0003,1
126124,QA2_241004_00_008409_0001,1
17506,QA2_240814_00_001168_0001,1
61522,QA2_240715_00_004102_0002,1
17515,QA2_240814_00_001168_0003,1
134455,QA2_241004_00_008964_0003,1
17510,QA2_240814_00_001168_0001,1
63631,QA2_240724_00_004243_0001,1
68463,QA2_240730_00_004565_0001,1
39169,QA2_240724_00_002612_0001,1
63635,QA2_240724_00_004243_0002,1
140893,QA2_241016_00_009393_0003,1
140884,QA2_241016_00_009393_0002,1
6731,QA2_240711_00_000449_0003,1
68475,QA2_240730_00_004565_0003,1
121835,QA2_240930_00_008123_0002,1
61523,QA2_240715_00_004102_0002,1
65864,QA2_240724_00_004391_0005,1
126135,QA2_241004_00_008409_0004,1
132673,QA2_240926_00_008845_0003,1
17516,QA2_240814_00_001168_0003,1
56847,QA2_240708_00_003790_0003,1
17509,QA2_240814_00_001168_0001,1
56836,QA2_240708_00_003790_0001,1
65853,QA2_240724_00_004391_0001,1
126121,QA2_241004_00_008409_0001,1
116982,QA2_240926_00_007799_0003,1
134459,QA2_241004_00_008964_0003,1
121832,QA2_240930_00_008123_0001,1
53056,QA2_240708_00_003538_0001,1
53812,QA2_240710_00_003588_0002,1
17507,QA2_240814_00_001168_0001,1
53813,QA2_240710_00_003588_0002,1
126132,QA2_241004_00_008409_0003,1
126126,QA2_241004_00_008409_0002,1
116983,QA2_240926_00_007799_0003,1
39174,QA2_240724_00_002612_0003,1
65859,QA2_240724_00_004391_0002,1
56845,QA2_240708_00_003790_0002,1
53066,QA2_240708_00_003538_0003,1
132670,QA2_240926_00_008845_0003,1
61530,QA2_240715_00_004102_0005,1
65855,QA2_240724_00_004391_0001,1
63638,QA2_240724_00_004243_0002,1
53806,QA2_240710_00_003588_0001,1
61527,QA2_240715_00_004102_0005,1
116978,QA2_240926_00_007799_0002,1
140889,QA2_241016_00_009393_0002,1
63637,QA2_240724_00_004243_0002,1
132675,QA2_240926_00_008845_0003,1
65860,QA2_240724_00_004391_0002,1
62809,QA2_240724_00_004188_0001,1
116984,QA2_240926_00_007799_0003,1
53819,QA2_240710_00_003588_0004,1
62815,QA2_240724_00_004188_0003,1
68469,QA2_240730_00_004565_0002,1
53815,QA2_240710_00_003588_0003,1
65857,QA2_240724_00_004391_0002,1
62810,QA2_240724_00_004188_0001,1
62816,QA2_240724_00_004188_0003,1
140886,QA2_241016_00_009393_0002,1
62814,QA2_240724_00_004188_0002,1
140883,QA2_241016_00_009393_0001,1
61516,QA2_240715_00_004102_0001,1
17520,QA2_240814_00_001168_0003,1
116976,QA2_240926_00_007799_0002,1
56843,QA2_240708_00_003790_0002,1
62812,QA2_240724_00_004188_0002,1
6726,QA2_240711_00_000449_0002,1
53067,QA2_240708_00_003538_0003,1
63643,QA2_240724_00_004243_0003,1
68465,QA2_240730_00_004565_0001,1
68473,QA2_240730_00_004565_0003,1
53811,QA2_240710_00_003588_0002,1
121837,QA2_240930_00_008123_0002,1
56846,QA2_240708_00_003790_0002,1
132668,QA2_240926_00_008845_0002,1
134457,QA2_241004_00_008964_0003,1
39167,QA2_240724_00_002612_0001,1
6733,QA2_240711_00_000449_0003,1
39171,QA2_240724_00_002612_0001,1
17519,QA2_240814_00_001168_0003,1
39178,QA2_240724_00_002612_0005,1
62813,QA2_240724_00_004188_0002,1
17513,QA2_240814_00_001168_0002,1
